TransectID,PLOT,TAG,SPECIES,TRANSECT,METER,CanopyCover,slope,aspect,DBH,Lat,Long,y.utm,x.utm,LATE.2011,MYCELIA.LATE.11,MLG.LATE.11,PEAK.2011,MYCELIA.PEAK.11,MLG.PEAK.11,EARLY.2011,MYCELIA.EARLY.11,MLG.EARLY.11,LATE.2010,MYCELIA.LATE.10,MLG.LATE.10,PEAK.2010,MYCELIA.PEAK.10,MLG.PEAK.10,EARLY.2010,MYCELIA.EARLY.10,MLG.EARLY.10,LATE.2009,MYCELIA.LATE.09,MLG.LATE.09,PEAK.2009,MYCELIA.PEAK.09,MLG.PEAK.09,EARLY.2009,MYCELIA.EARLY.09,MLG.EARLY.2009,northness,eastness,BA.123raw,Dens.123raw,BA.123ha,Dens.123ha,have6t,Dens.456raw,BA.456raw,BA.allTR.ha,Dens.allTR.ha,BA.Tr,Dens.Tr,plot,transect,time,pcr.result,Season,Year,timepoint,incidence,hot.transect,hs.plot
3-Aug,8,1229,UMCA,3,70,100,30,200,10.8,37.55653672,-122.3948318,4156785.23,553451.9318,Y,NA,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,X,105,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.487187675,-0.873297297,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.11,culture,early,2011,7,3,0,13
3-Aug,8,1229,UMCA,3,70,100,30,200,10.8,37.55653672,-122.3948318,4156785.23,553451.9318,Y,NA,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,X,105,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.487187675,-0.873297297,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.10,na,late,2010,6,3,0,13
3-Aug,8,1229,UMCA,3,70,100,30,200,10.8,37.55653672,-122.3948318,4156785.23,553451.9318,Y,NA,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,X,105,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.487187675,-0.873297297,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.10,culture,peak,2010,5,3,0,13
3-Aug,8,1229,UMCA,3,70,100,30,200,10.8,37.55653672,-122.3948318,4156785.23,553451.9318,Y,NA,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,X,105,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.487187675,-0.873297297,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.10,pram,early,2010,4,3,0,13
3-Aug,8,1229,UMCA,3,70,100,30,200,10.8,37.55653672,-122.3948318,4156785.23,553451.9318,Y,NA,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,X,105,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.487187675,-0.873297297,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.09,pram,late,2009,3,3,0,13
3-Aug,8,1229,UMCA,3,70,100,30,200,10.8,37.55653672,-122.3948318,4156785.23,553451.9318,Y,NA,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,X,105,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.487187675,-0.873297297,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.09,neg,peak,2009,2,3,0,13
3-Aug,8,1229,UMCA,3,70,100,30,200,10.8,37.55653672,-122.3948318,4156785.23,553451.9318,Y,NA,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,X,105,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.487187675,-0.873297297,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.09,neg,early,2009,1,3,0,13
3-Aug,8,1229,UMCA,3,70,100,30,200,10.8,37.55653672,-122.3948318,4156785.23,553451.9318,Y,NA,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,X,105,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.487187675,-0.873297297,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.2012,neg,peak,2012,10,3,0,13
3-Aug,8,1236,UMCA,3,65,100,32,181,25.8,37.55655407,-122.3949266,4156787.101,553443.5462,Y,NA,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,52,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.350797342,-0.9364514,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.11,pram,late,2011,9,4,0,13
3-Aug,8,1236,UMCA,3,65,100,32,181,25.8,37.55655407,-122.3949266,4156787.101,553443.5462,Y,NA,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,52,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.350797342,-0.9364514,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.11,culture,peak,2011,8,4,0,13
3-Aug,8,1236,UMCA,3,65,100,32,181,25.8,37.55655407,-122.3949266,4156787.101,553443.5462,Y,NA,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,52,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.350797342,-0.9364514,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.11,culture,early,2011,7,4,0,13
3-Aug,8,1236,UMCA,3,65,100,32,181,25.8,37.55655407,-122.3949266,4156787.101,553443.5462,Y,NA,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,52,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.350797342,-0.9364514,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.10,neg,late,2010,6,4,0,13
3-Aug,8,1236,UMCA,3,65,100,32,181,25.8,37.55655407,-122.3949266,4156787.101,553443.5462,Y,NA,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,52,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.350797342,-0.9364514,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.10,culture,peak,2010,5,4,0,13
3-Aug,8,1236,UMCA,3,65,100,32,181,25.8,37.55655407,-122.3949266,4156787.101,553443.5462,Y,NA,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,52,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.350797342,-0.9364514,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.10,pram,early,2010,4,4,0,13
3-Aug,8,1236,UMCA,3,65,100,32,181,25.8,37.55655407,-122.3949266,4156787.101,553443.5462,Y,NA,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,52,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.350797342,-0.9364514,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.09,pram,late,2009,3,4,0,13
3-Aug,8,1236,UMCA,3,65,100,32,181,25.8,37.55655407,-122.3949266,4156787.101,553443.5462,Y,NA,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,52,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.350797342,-0.9364514,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.09,pram,peak,2009,2,4,0,13
3-Aug,8,1236,UMCA,3,65,100,32,181,25.8,37.55655407,-122.3949266,4156787.101,553443.5462,Y,NA,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,52,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.350797342,-0.9364514,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.09,pram,early,2009,1,4,0,13
3-Aug,8,1236,UMCA,3,65,100,32,181,25.8,37.55655407,-122.3949266,4156787.101,553443.5462,Y,NA,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,52,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.350797342,-0.9364514,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.2012,culture,peak,2012,10,4,0,13
3-Aug,8,1250,UMCA,3,50,100,38,148,26.9,37.55654803,-122.3950769,4156786.345,553430.2691,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,104,Y,NA,NA,Y,NA,NA,Y,NA,no mlg,Y,NA,NA,-0.941026309,-0.338333394,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.11,culture,late,2011,9,5,0,13
3-Aug,8,1250,UMCA,3,50,100,38,148,26.9,37.55654803,-122.3950769,4156786.345,553430.2691,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,104,Y,NA,NA,Y,NA,NA,Y,NA,no mlg,Y,NA,NA,-0.941026309,-0.338333394,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.11,culture,peak,2011,8,5,0,13
3-Aug,8,1250,UMCA,3,50,100,38,148,26.9,37.55654803,-122.3950769,4156786.345,553430.2691,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,104,Y,NA,NA,Y,NA,NA,Y,NA,no mlg,Y,NA,NA,-0.941026309,-0.338333394,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.11,culture,early,2011,7,5,0,13
3-Aug,8,1250,UMCA,3,50,100,38,148,26.9,37.55654803,-122.3950769,4156786.345,553430.2691,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,104,Y,NA,NA,Y,NA,NA,Y,NA,no mlg,Y,NA,NA,-0.941026309,-0.338333394,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.10,pram,late,2010,6,5,0,13
3-Aug,8,1250,UMCA,3,50,100,38,148,26.9,37.55654803,-122.3950769,4156786.345,553430.2691,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,104,Y,NA,NA,Y,NA,NA,Y,NA,no mlg,Y,NA,NA,-0.941026309,-0.338333394,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.10,culture,peak,2010,5,5,0,13
3-Aug,8,1250,UMCA,3,50,100,38,148,26.9,37.55654803,-122.3950769,4156786.345,553430.2691,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,104,Y,NA,NA,Y,NA,NA,Y,NA,no mlg,Y,NA,NA,-0.941026309,-0.338333394,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.10,pram,early,2010,4,5,0,13
3-Aug,8,1250,UMCA,3,50,100,38,148,26.9,37.55654803,-122.3950769,4156786.345,553430.2691,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,104,Y,NA,NA,Y,NA,NA,Y,NA,no mlg,Y,NA,NA,-0.941026309,-0.338333394,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.09,pram,late,2009,3,5,0,13
3-Aug,8,1250,UMCA,3,50,100,38,148,26.9,37.55654803,-122.3950769,4156786.345,553430.2691,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,104,Y,NA,NA,Y,NA,NA,Y,NA,no mlg,Y,NA,NA,-0.941026309,-0.338333394,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.09,pram,peak,2009,2,5,0,13
3-Aug,8,1250,UMCA,3,50,100,38,148,26.9,37.55654803,-122.3950769,4156786.345,553430.2691,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,104,Y,NA,NA,Y,NA,NA,Y,NA,no mlg,Y,NA,NA,-0.941026309,-0.338333394,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.09,neg,early,2009,1,5,0,13
3-Aug,8,1250,UMCA,3,50,100,38,148,26.9,37.55654803,-122.3950769,4156786.345,553430.2691,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,X,104,Y,NA,NA,Y,NA,NA,Y,NA,no mlg,Y,NA,NA,-0.941026309,-0.338333394,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.2012,culture,peak,2012,10,5,0,13
3-Aug,8,1260,UMCA,3,40,89.575,32,160,30,37.55652742,-122.3952406,4156783.966,553415.8251,Y,X,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.975629313,0.219425258,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.11,culture,late,2011,9,2,0,13
3-Aug,8,1260,UMCA,3,40,89.575,32,160,30,37.55652742,-122.3952406,4156783.966,553415.8251,Y,X,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.975629313,0.219425258,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.11,culture,peak,2011,8,2,0,13
3-Aug,8,1260,UMCA,3,40,89.575,32,160,30,37.55652742,-122.3952406,4156783.966,553415.8251,Y,X,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.975629313,0.219425258,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.11,pram,early,2011,7,2,0,13
3-Aug,8,1260,UMCA,3,40,89.575,32,160,30,37.55652742,-122.3952406,4156783.966,553415.8251,Y,X,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.975629313,0.219425258,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.10,na,late,2010,6,2,0,13
3-Aug,8,1260,UMCA,3,40,89.575,32,160,30,37.55652742,-122.3952406,4156783.966,553415.8251,Y,X,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.975629313,0.219425258,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.10,pram,peak,2010,5,2,0,13
3-Aug,8,1260,UMCA,3,40,89.575,32,160,30,37.55652742,-122.3952406,4156783.966,553415.8251,Y,X,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.975629313,0.219425258,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.10,pram,early,2010,4,2,0,13
3-Aug,8,1260,UMCA,3,40,89.575,32,160,30,37.55652742,-122.3952406,4156783.966,553415.8251,Y,X,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.975629313,0.219425258,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.09,neg,late,2009,3,2,0,13
3-Aug,8,1260,UMCA,3,40,89.575,32,160,30,37.55652742,-122.3952406,4156783.966,553415.8251,Y,X,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.975629313,0.219425258,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.09,pram,peak,2009,2,2,0,13
3-Aug,8,1260,UMCA,3,40,89.575,32,160,30,37.55652742,-122.3952406,4156783.966,553415.8251,Y,X,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.975629313,0.219425258,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.09,pram,early,2009,1,2,0,13
3-Aug,8,1260,UMCA,3,40,89.575,32,160,30,37.55652742,-122.3952406,4156783.966,553415.8251,Y,X,NA,Y,X,NA,Y,X,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.975629313,0.219425258,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.2012,neg,peak,2012,10,2,0,13
3-Aug,8,1267,UMCA,3,25,96.8725,32,169,12.8,37.55650747,-122.3954171,4156781.652,553400.2553,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.798496186,-0.601999868,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.11,culture,late,2011,9,3,0,13
3-Aug,8,1267,UMCA,3,25,96.8725,32,169,12.8,37.55650747,-122.3954171,4156781.652,553400.2553,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.798496186,-0.601999868,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.11,culture,peak,2011,8,3,0,13
3-Aug,8,1267,UMCA,3,25,96.8725,32,169,12.8,37.55650747,-122.3954171,4156781.652,553400.2553,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.798496186,-0.601999868,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.11,culture,early,2011,7,3,0,13
3-Aug,8,1267,UMCA,3,25,96.8725,32,169,12.8,37.55650747,-122.3954171,4156781.652,553400.2553,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.798496186,-0.601999868,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.10,pram,late,2010,6,3,0,13
3-Aug,8,1267,UMCA,3,25,96.8725,32,169,12.8,37.55650747,-122.3954171,4156781.652,553400.2553,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.798496186,-0.601999868,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.10,pram,peak,2010,5,3,0,13
3-Aug,8,1267,UMCA,3,25,96.8725,32,169,12.8,37.55650747,-122.3954171,4156781.652,553400.2553,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.798496186,-0.601999868,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.10,pram,early,2010,4,3,0,13
3-Aug,8,1267,UMCA,3,25,96.8725,32,169,12.8,37.55650747,-122.3954171,4156781.652,553400.2553,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.798496186,-0.601999868,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.09,pram,late,2009,3,3,0,13
3-Aug,8,1267,UMCA,3,25,96.8725,32,169,12.8,37.55650747,-122.3954171,4156781.652,553400.2553,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.798496186,-0.601999868,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.09,pram,peak,2009,2,3,0,13
3-Aug,8,1267,UMCA,3,25,96.8725,32,169,12.8,37.55650747,-122.3954171,4156781.652,553400.2553,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.798496186,-0.601999868,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.09,pram,early,2009,1,3,0,13
3-Aug,8,1267,UMCA,3,25,96.8725,32,169,12.8,37.55650747,-122.3954171,4156781.652,553400.2553,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.798496186,-0.601999868,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.2012,neg,peak,2012,10,3,0,13
3-Aug,8,1268,UMCA,3,30,93.745,40,164,25.1,37.55646975,-122.395449,4156777.449,553397.4621,Y,X,NA,Y,X,NA,Y,X,NA,Y,X,117,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.80377546,0.594932778,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.11,culture,late,2011,9,4,0,13
3-Aug,8,1268,UMCA,3,30,93.745,40,164,25.1,37.55646975,-122.395449,4156777.449,553397.4621,Y,X,NA,Y,X,NA,Y,X,NA,Y,X,117,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.80377546,0.594932778,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.11,culture,peak,2011,8,4,0,13
3-Aug,8,1268,UMCA,3,30,93.745,40,164,25.1,37.55646975,-122.395449,4156777.449,553397.4621,Y,X,NA,Y,X,NA,Y,X,NA,Y,X,117,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.80377546,0.594932778,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.11,culture,early,2011,7,4,0,13
3-Aug,8,1268,UMCA,3,30,93.745,40,164,25.1,37.55646975,-122.395449,4156777.449,553397.4621,Y,X,NA,Y,X,NA,Y,X,NA,Y,X,117,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.80377546,0.594932778,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.10,culture,late,2010,6,4,0,13
3-Aug,8,1268,UMCA,3,30,93.745,40,164,25.1,37.55646975,-122.395449,4156777.449,553397.4621,Y,X,NA,Y,X,NA,Y,X,NA,Y,X,117,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.80377546,0.594932778,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.10,pram,peak,2010,5,4,0,13
3-Aug,8,1268,UMCA,3,30,93.745,40,164,25.1,37.55646975,-122.395449,4156777.449,553397.4621,Y,X,NA,Y,X,NA,Y,X,NA,Y,X,117,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.80377546,0.594932778,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.10,pram,early,2010,4,4,0,13
3-Aug,8,1268,UMCA,3,30,93.745,40,164,25.1,37.55646975,-122.395449,4156777.449,553397.4621,Y,X,NA,Y,X,NA,Y,X,NA,Y,X,117,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.80377546,0.594932778,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.09,pram,late,2009,3,4,0,13
3-Aug,8,1268,UMCA,3,30,93.745,40,164,25.1,37.55646975,-122.395449,4156777.449,553397.4621,Y,X,NA,Y,X,NA,Y,X,NA,Y,X,117,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.80377546,0.594932778,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.09,pram,peak,2009,2,4,0,13
3-Aug,8,1268,UMCA,3,30,93.745,40,164,25.1,37.55646975,-122.395449,4156777.449,553397.4621,Y,X,NA,Y,X,NA,Y,X,NA,Y,X,117,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.80377546,0.594932778,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.EARLY.09,pram,early,2009,1,4,0,13
3-Aug,8,1268,UMCA,3,30,93.745,40,164,25.1,37.55646975,-122.395449,4156777.449,553397.4621,Y,X,NA,Y,X,NA,Y,X,NA,Y,X,117,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.80377546,0.594932778,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.PEAK.2012,neg,peak,2012,10,4,0,13
3-Aug,8,1269,UMCA,3,35,NA,NA,NA,17,37.55646975,-122.395449,4156777.449,553397.4621,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,NA,NA,6.143047498,186,20.47682499,620,Y,32,0.667676403,11.3512065,363.3333333,3.69907848,77,8,3,PCR.RESULT.LATE.11,na,late,2011,9,0,0,13
